filename,image_path,mask_path,DSC,IoU,Sens,Spec,MCC,Kappa,HD95,NSD
JPCLN040.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN040.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN040.png,0.9851935012389619,0.9708190698835389,0.9861334916457526,0.9911331458261451,0.9768595745470026,0.9768584692842833,2.0,0.9914314516079061
JPCLN041.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN041.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN041.png,0.9800663635243997,0.9609118951219583,0.9675806842994575,0.9968173421466257,0.9712660359406515,0.9710959779950719,3.605551275463989,0.8898356664583699
JPCLN042.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN042.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN042.png,0.9734851321994706,0.9483400218891292,0.9716656698557329,0.9936924846623862,0.9667042764868596,0.9667015737798594,3.0,0.9139999999939067
JPCLN043.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN043.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN043.png,0.9786040772830323,0.9581045464523621,0.9727394358339989,0.9942434556071696,0.9706407869047603,0.9706074706193454,2.23606797749979,0.9478168264060287
JPCLN044.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN044.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN044.png,0.9820437836505557,0.9647210438699647,0.9760947517108681,0.9953957139823901,0.9751253636382574,0.9750904858712194,2.0,0.9602046617341661
JPCLN045.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN045.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN045.png,0.9834078531921376,0.9673573185471432,0.9768871300463197,0.9943996362154479,0.9741268376122378,0.9740738292768542,2.0,0.9596858638693211
JPCLN046.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN046.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN046.png,0.9832551571087449,0.9670618582266148,0.9865391427554341,0.99130529765134,0.9760030487113227,0.9759919095530207,2.0,0.9804028306968949
JPCLN047.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN047.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN047.png,0.9777310112309194,0.9564322325850951,0.9716590550168716,0.9911416154081291,0.965505643727443,0.9654602701949466,3.0,0.9190692969098682
JPCLN048.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN048.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN048.png,0.9691543073520948,0.9401545878924464,0.9556592765453475,0.9959757787435706,0.9619066535562585,0.9617592076835468,3.605551275463989,0.8920719520260355
JPCLN049.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN049.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN049.png,0.9831640526034725,0.966885617213605,0.9787234042548704,0.9938940724476323,0.9748470430192648,0.9748245841750002,2.0,0.9674751929384373
