filename,image_path,mask_path,Dice (DSC),IoU (Jaccard)
JPCLN139.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN139.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN139.png,0.9677751064300537,0.9375635981559753
JPCLN140.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN140.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN140.png,0.9726665616035461,0.9467885494232178
JPCLN141.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN141.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN141.png,0.9703047871589661,0.942323625087738
JPCLN142.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN142.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN142.png,0.9710507988929749,0.9437319040298462
JPCLN143.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN143.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN143.png,0.9795905947685242,0.959998369216919
JPCLN144.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN144.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN144.png,0.9708725810050964,0.9433953166007996
JPCLN145.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN145.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN145.png,0.9742313623428345,0.9497585892677307
JPCLN146.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN146.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN146.png,0.9731968641281128,0.9477939605712891
JPCLN147.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN147.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN147.png,0.9714840650558472,0.9445506930351257
JPCLN148.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN148.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN148.png,0.9692268371582031,0.940292477607727
JPCLN149.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN149.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN149.png,0.9706922769546509,0.9430551528930664
JPCLN150.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN150.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN150.png,0.9706264734268188,0.9429307579994202
JPCLN151.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN151.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN151.png,0.9760922789573669,0.9533023238182068
JPCLN152.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN152.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN152.png,0.9771697521209717,0.9553598165512085
JPCLN153.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN153.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN153.png,0.9675206542015076,0.9370861053466797
JPCLN154.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN154.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN154.png,0.9574163556098938,0.9183136224746704
JPCNN001.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN001.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN001.png,0.9766876697540283,0.9544384479522705
JPCNN002.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN002.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN002.png,0.9711877107620239,0.9439904093742371
JPCNN003.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN003.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN003.png,0.9601635932922363,0.9233819246292114
JPCNN004.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN004.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN004.png,0.9692061543464661,0.940253734588623
JPCNN005.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN005.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN005.png,0.9786136746406555,0.9581237435340881
JPCNN006.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN006.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN006.png,0.9739271402359009,0.949180543422699
JPCNN007.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN007.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN007.png,0.9175248742103577,0.8476216197013855
JPCNN008.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN008.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN008.png,0.9710162281990051,0.9436664581298828
JPCNN009.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN009.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN009.png,0.9704108238220215,0.9425237774848938
JPCNN010.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN010.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN010.png,0.9727577567100525,0.946961522102356
JPCNN011.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN011.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN011.png,0.9692474007606506,0.9403315186500549
JPCNN012.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN012.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN012.png,0.9747358560562134,0.9507178664207458
JPCNN013.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN013.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN013.png,0.9742108583450317,0.9497197866439819
JPCNN014.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN014.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN014.png,0.9640828967094421,0.9306582808494568
JPCNN015.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN015.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN015.png,0.9667550921440125,0.9356514811515808
JPCNN016.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN016.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN016.png,0.9712672233581543,0.9441406726837158
JPCNN017.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN017.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN017.png,0.9694809317588806,0.9407710433006287
JPCNN018.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN018.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN018.png,0.9722235798835754,0.9459498524665833
JPCNN019.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN019.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN019.png,0.9714727401733398,0.9445294737815857
JPCNN020.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN020.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN020.png,0.9749690890312195,0.9511615633964539
JPCNN021.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN021.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN021.png,0.9680558443069458,0.9380910992622375
JPCNN022.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN022.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN022.png,0.9743515849113464,0.94998699426651
JPCNN023.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN023.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN023.png,0.9645857214927673,0.9315952062606812
JPCNN024.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN024.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN024.png,0.967070996761322,0.9362435936927795
JPCNN025.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN025.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN025.png,0.9687525629997253,0.9393999576568604
JPCNN026.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN026.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN026.png,0.9652182459831238,0.9327763915061951
