filename,image_path,mask_path,Global Accuracy,Dice (DSC),IoU (Jaccard)
JPCLN087.png,./Normalized Data\jsrt\cxr\JPCLN087.png,./Normalized Data\jsrt\masks\JPCLN087.png,0.9859619140625,0.9782854914665222,0.9574940204620361
JPCLN088.png,./Normalized Data\jsrt\cxr\JPCLN088.png,./Normalized Data\jsrt\masks\JPCLN088.png,0.9864501953125,0.9775428771972656,0.956072211265564
JPCLN089.png,./Normalized Data\jsrt\cxr\JPCLN089.png,./Normalized Data\jsrt\masks\JPCLN089.png,0.979766845703125,0.9770548343658447,0.9551390409469604
JPCLN090.png,./Normalized Data\jsrt\cxr\JPCLN090.png,./Normalized Data\jsrt\masks\JPCLN090.png,0.9833984375,0.97283935546875,0.9471151232719421
JPCLN091.png,./Normalized Data\jsrt\cxr\JPCLN091.png,./Normalized Data\jsrt\masks\JPCLN091.png,0.986419677734375,0.9772576093673706,0.9555267095565796
JPCLN092.png,./Normalized Data\jsrt\cxr\JPCLN092.png,./Normalized Data\jsrt\masks\JPCLN092.png,0.9830474853515625,0.9779340028762817,0.9568208456039429
JPCLN093.png,./Normalized Data\jsrt\cxr\JPCLN093.png,./Normalized Data\jsrt\masks\JPCLN093.png,0.9783477783203125,0.9712665677070618,0.94413822889328
JPCLN094.png,./Normalized Data\jsrt\cxr\JPCLN094.png,./Normalized Data\jsrt\masks\JPCLN094.png,0.9884490966796875,0.9816578030586243,0.9639763832092285
JPCLN095.png,./Normalized Data\jsrt\cxr\JPCLN095.png,./Normalized Data\jsrt\masks\JPCLN095.png,0.9895172119140625,0.9728662371635437,0.9471660256385803
JPCLN096.png,./Normalized Data\jsrt\cxr\JPCLN096.png,./Normalized Data\jsrt\masks\JPCLN096.png,0.98785400390625,0.9802979826927185,0.9613573551177979
JPCLN097.png,./Normalized Data\jsrt\cxr\JPCLN097.png,./Normalized Data\jsrt\masks\JPCLN097.png,0.9815673828125,0.9711928367614746,0.9439988732337952
JPCLN098.png,./Normalized Data\jsrt\cxr\JPCLN098.png,./Normalized Data\jsrt\masks\JPCLN098.png,0.9865264892578125,0.9798929691314697,0.9605786204338074
JPCLN099.png,./Normalized Data\jsrt\cxr\JPCLN099.png,./Normalized Data\jsrt\masks\JPCLN099.png,0.9884033203125,0.9761800169944763,0.9534684419631958
JPCLN100.png,./Normalized Data\jsrt\cxr\JPCLN100.png,./Normalized Data\jsrt\masks\JPCLN100.png,0.982696533203125,0.9679207801818848,0.9378357529640198
JPCLN101.png,./Normalized Data\jsrt\cxr\JPCLN101.png,./Normalized Data\jsrt\masks\JPCLN101.png,0.9856719970703125,0.9800919890403748,0.9609612226486206
JPCLN102.png,./Normalized Data\jsrt\cxr\JPCLN102.png,./Normalized Data\jsrt\masks\JPCLN102.png,0.9850311279296875,0.9792200922966003,0.9592861533164978
JPCLN103.png,./Normalized Data\jsrt\cxr\JPCLN103.png,./Normalized Data\jsrt\masks\JPCLN103.png,0.981964111328125,0.9779172539710999,0.9567887783050537
JPCLN104.png,./Normalized Data\jsrt\cxr\JPCLN104.png,./Normalized Data\jsrt\masks\JPCLN104.png,0.983917236328125,0.9749762415885925,0.9511743187904358
JPCLN105.png,./Normalized Data\jsrt\cxr\JPCLN105.png,./Normalized Data\jsrt\masks\JPCLN105.png,0.9864044189453125,0.9755803346633911,0.9523248672485352
JPCLN106.png,./Normalized Data\jsrt\cxr\JPCLN106.png,./Normalized Data\jsrt\masks\JPCLN106.png,0.9863128662109375,0.978410005569458,0.9577325582504272
JPCLN107.png,./Normalized Data\jsrt\cxr\JPCLN107.png,./Normalized Data\jsrt\masks\JPCLN107.png,0.9818572998046875,0.980052649974823,0.9608855843544006
JPCLN108.png,./Normalized Data\jsrt\cxr\JPCLN108.png,./Normalized Data\jsrt\masks\JPCLN108.png,0.9866943359375,0.9767627716064453,0.9545809626579285
JPCLN109.png,./Normalized Data\jsrt\cxr\JPCLN109.png,./Normalized Data\jsrt\masks\JPCLN109.png,0.982330322265625,0.971510112285614,0.9445986151695251
JPCLN110.png,./Normalized Data\jsrt\cxr\JPCLN110.png,./Normalized Data\jsrt\masks\JPCLN110.png,0.987335205078125,0.979831874370575,0.9604611396789551
JPCLN111.png,./Normalized Data\jsrt\cxr\JPCLN111.png,./Normalized Data\jsrt\masks\JPCLN111.png,0.9830169677734375,0.9783264994621277,0.9575725197792053
JPCLN112.png,./Normalized Data\jsrt\cxr\JPCLN112.png,./Normalized Data\jsrt\masks\JPCLN112.png,0.9791717529296875,0.9694281816482544,0.9406702518463135
JPCLN113.png,./Normalized Data\jsrt\cxr\JPCLN113.png,./Normalized Data\jsrt\masks\JPCLN113.png,0.9812774658203125,0.9722391963005066,0.945978045463562
JPCLN114.png,./Normalized Data\jsrt\cxr\JPCLN114.png,./Normalized Data\jsrt\masks\JPCLN114.png,0.985382080078125,0.9717704057693481,0.9450908303260803
JPCLN115.png,./Normalized Data\jsrt\cxr\JPCLN115.png,./Normalized Data\jsrt\masks\JPCLN115.png,0.9869842529296875,0.983551561832428,0.967635452747345
JPCLN116.png,./Normalized Data\jsrt\cxr\JPCLN116.png,./Normalized Data\jsrt\masks\JPCLN116.png,0.9869232177734375,0.9745599031448364,0.9503821134567261
JPCLN117.png,./Normalized Data\jsrt\cxr\JPCLN117.png,./Normalized Data\jsrt\masks\JPCLN117.png,0.9911041259765625,0.9823712706565857,0.9653533101081848
JPCLN118.png,./Normalized Data\jsrt\cxr\JPCLN118.png,./Normalized Data\jsrt\masks\JPCLN118.png,0.978424072265625,0.9736440181732178,0.9486415982246399
JPCLN119.png,./Normalized Data\jsrt\cxr\JPCLN119.png,./Normalized Data\jsrt\masks\JPCLN119.png,0.987823486328125,0.9720861911773682,0.9456884264945984
JPCLN120.png,./Normalized Data\jsrt\cxr\JPCLN120.png,./Normalized Data\jsrt\masks\JPCLN120.png,0.984130859375,0.9791340827941895,0.9591211080551147
JPCLN121.png,./Normalized Data\jsrt\cxr\JPCLN121.png,./Normalized Data\jsrt\masks\JPCLN121.png,0.9828643798828125,0.972156822681427,0.9458220601081848
JPCLN122.png,./Normalized Data\jsrt\cxr\JPCLN122.png,./Normalized Data\jsrt\masks\JPCLN122.png,0.9887847900390625,0.9822673797607422,0.9651526808738708
JPCLN123.png,./Normalized Data\jsrt\cxr\JPCLN123.png,./Normalized Data\jsrt\masks\JPCLN123.png,0.985565185546875,0.973739743232727,0.9488233923912048
JPCLN124.png,./Normalized Data\jsrt\cxr\JPCLN124.png,./Normalized Data\jsrt\masks\JPCLN124.png,0.988861083984375,0.9811943173408508,0.9630828499794006
JPCLN125.png,./Normalized Data\jsrt\cxr\JPCLN125.png,./Normalized Data\jsrt\masks\JPCLN125.png,0.985809326171875,0.9767999053001404,0.9546518325805664
JPCLN126.png,./Normalized Data\jsrt\cxr\JPCLN126.png,./Normalized Data\jsrt\masks\JPCLN126.png,0.9797821044921875,0.974510908126831,0.9502888917922974
JPCLN127.png,./Normalized Data\jsrt\cxr\JPCLN127.png,./Normalized Data\jsrt\masks\JPCLN127.png,0.9865875244140625,0.9739145636558533,0.9491555094718933
JPCLN128.png,./Normalized Data\jsrt\cxr\JPCLN128.png,./Normalized Data\jsrt\masks\JPCLN128.png,0.9914093017578125,0.9823538661003113,0.9653196930885315
JPCLN129.png,./Normalized Data\jsrt\cxr\JPCLN129.png,./Normalized Data\jsrt\masks\JPCLN129.png,0.978851318359375,0.9759258031845093,0.9529834985733032
